0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, -0.004, 0.966, 192.0, 0.0, 240.0, 255.0, 224.0, 30.0, 48.0, 0.0, 0.0, 0.0, 1.6553656925544775E9, 0.0, 2022-06-16 15:48:12.554
1.0, 977.2406193304801, 2366.3568337389033, 2234.280375752494, -17744.75935039036, -16089.053879863488, -14424.228897598852, 6717.682685575805, -17090.14381052778, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930278327E9, 0.0, 2022-06-16 15:48:13.027
2.0, 982.5603345108432, 2366.423888972269, 2234.0568583079407, -17747.285097513806, -16091.020833375555, -14424.13949062103, 6714.776958796616, -17089.696775638673, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930278757E9, 0.0, 2022-06-16 15:48:13.027
3.0, 986.4495380460666, 2365.5521709385125, 2238.460151965636, -17745.51930970184, -16091.579626986937, -14423.871269687566, 6710.686589561295, -17090.568493672432, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930279157E9, 0.0, 2022-06-16 15:48:13.027
4.0, 986.1366136236923, 2368.3237872509703, 2238.5495589434577, -17745.921641102035, -16093.323063054451, -14427.626362756058, 6710.8654035169375, -17091.730784384108, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930279565E9, 0.0, 2022-06-16 15:48:13.027
5.0, 991.1210526372257, 2370.5142582075905, 2239.890663610776, -17746.480434713416, -16092.071365364955, -14427.179327866952, 6711.781825039605, -17089.964996572136, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.655365693027998E9, 0.0, 2022-06-16 15:48:13.027
6.0, 981.308636821346, 2364.9039703493086, 2239.2871665104826, -17745.1393300461, -16091.601978731393, -14424.47476678786, 6711.535955850596, -17087.95333957116, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930280397E9, 0.0, 2022-06-16 15:48:13.028
7.0, 973.8208024288181, 2367.697938406222, 2236.493198453569, -17746.54748994678, -16093.9489118992, -14425.793519710724, 6711.3347901504985, -17088.467429693632, 0.03, -0.004, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930280805E9, 0.0, 2022-06-16 15:48:13.028
8.0, 972.502049505955, 2369.977816340663, 2233.2968989964606, -17749.02853358132, -16096.429955533738, -14428.699246489912, 6708.965505238236, -17092.870723351327, 0.026000000000000002, -0.008, 0.966, 192.0, 0.0, 208.0, 255.0, 192.0, 30.0, 48.0, 0.0, 0.0, 0.0, 1.6553656930281217E9, 0.0, 2022-06-16 15:48:13.028
9.0, 975.05014837386, 2363.2499412596158, 2232.581643173891, -17748.42503648103, -16096.47465902265, -14431.157938379996, 6705.65744705885, -17092.848371606873, 0.026000000000000002, -0.008, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930281632E9, 0.0, 2022-06-16 15:48:13.028
10.0, 977.6653024751309, 2366.0662610609843, 2231.352297228849, -17748.112112058654, -16096.318196811462, -14432.946077936422, 6702.863479001937, -17090.30027273897, 0.026000000000000002, -0.008, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930282035E9, 0.0, 2022-06-16 15:48:13.028
11.0, 983.7896804558851, 2362.7805546260543, 2231.0393728064746, -17747.329801002717, -16095.8488101779, -14432.56609828068, 6701.2988568900655, -17090.76965937253, 0.026000000000000002, -0.008, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6553656930282445E9, 0.0, 2022-06-16 15:48:13.028
12.0, 983.1191281222258, 2356.8349906009425, 2229.8770820947984, -17750.41434173755, -16098.106336367886, -14433.99660992582, 6698.549592322063, -17093.09424079588, 0.026000000000000002, -0.008, 0.966, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.655365693028255E9, 0.0, 2022-06-16 15:48:13.028
