0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022, -0.038, 0.972, 192.0, 0.0, 176.0, 254.0, 208.0, 30.0, 96.0, 0.0, 0.0, 0.0, 1.656311908414404E9, 0.0, 2022-06-27 14:38:28.414
1.0, 15096.994053959139, 16837.412635971625, 12739.242641835528, -138.75962957854625, -7331.796864485367, 3318.027057412512, 1224.070933350436, 3841.4378573224376, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656311908903649E9, 0.0, 2022-06-27 14:38:28.903
2.0, 15096.32350162548, 16832.495252191457, 12742.975383159564, -142.3582604358507, -7337.4742075770155, 3309.2428218415766, 1219.4664739926427, 3832.9218426849657, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089037585E9, 0.0, 2022-06-27 14:38:28.903
3.0, 15104.07955695147, 16840.653638917644, 12750.686734996645, -136.74797257756862, -7335.998992442965, 3315.300144588965, 1221.2099100601567, 3833.1230083850633, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656311908903788E9, 0.0, 2022-06-27 14:38:28.903
4.0, 15112.640275077854, 16855.048162346862, 12762.980194447066, -127.76257130653516, -7331.349829596261, 3326.967755194635, 1226.90960489626, 3837.4815985538485, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089038517E9, 0.0, 2022-06-27 14:38:28.903
5.0, 15103.498411595632, 16848.81202564383, 12756.76640948849, -132.67995508670273, -7333.5403005528815, 3324.0173249265345, 1227.2448810630897, 3840.722601499868, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089038696E9, 0.0, 2022-06-27 14:38:28.903
6.0, 15085.281739864558, 16827.04142654436, 12737.968592401576, -150.24842622857406, -7340.491693078482, 3310.360409064342, 1220.293488537489, 3840.610842777591, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089038832E9, 0.0, 2022-06-27 14:38:28.903
7.0, 15085.549960798022, 16824.09099627626, 12735.80047318941, -153.22120824112991, -7344.246786146973, 3305.4430252841744, 1215.2419942905897, 3832.6312700070466, 0.022, -0.038, 0.972, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089038951E9, 0.0, 2022-06-27 14:38:28.903
8.0, 15096.435260347756, 16838.306705749834, 12744.584708760347, -144.928711048211, -7340.938727967588, 3313.489653288085, 1218.974735614626, 3831.714848484379, 0.02, -0.032, 0.978, 192.0, 0.0, 160.0, 255.0, 0.0, 30.0, 144.0, 0.0, 0.0, 0.0, 1.6563119089039056E9, 0.0, 2022-06-27 14:38:28.903
9.0, 15109.533382598565, 16856.43397050309, 12760.85677872381, -134.53514987649322, -7334.099094164264, 3327.1465691502776, 1231.4917125095978, 3836.051086908709, 0.02, -0.032, 0.978, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6563119089039233E9, 0.0, 2022-06-27 14:38:28.903
