0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985480482228E9, 0.0, 2022-06-27 10:55:48.048
1.0, -16473.570939728135, -17306.46399336624, -9287.149821180084, -2720.363762422057, -7108.927620521501, -686.1985547779268, -4065.4917437424356, -4304.633057669766, 0.034, -0.03, 0.982, 192.0, 1.0, 16.0, 255.0, 16.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.6562985480642216E9, 0.0, 2022-06-27 10:55:48.064
2.0, -16633.81059572823, -17470.79401860166, -9452.150398749161, -2835.966984744905, -7219.635810808637, -846.7734869448527, -4212.45446353608, -4454.12152458686, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485374863E9, 0.0, 2022-06-27 10:55:48.537
3.0, -16507.92557095594, -17338.58345014852, -9310.395635413604, -2781.585190485143, -7141.3600017261515, -715.9934301368511, -4108.652962285633, -4340.373497053802, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485375218E9, 0.0, 2022-06-27 10:55:48.537
4.0, -16392.568217822103, -17227.18235578327, -9189.852677566132, -2717.122759476037, -7068.247445612842, -598.713826979855, -4007.421911647548, -4232.772199245954, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485375483E9, 0.0, 2022-06-27 10:55:48.537
5.0, -16264.000983715176, -17093.697737896175, -9058.625585869026, -2631.828502634585, -6981.612084104072, -465.8997614264204, -3890.7011021019343, -4108.295334374348, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485375688E9, 0.0, 2022-06-27 10:55:48.537
6.0, -16482.198713087884, -17319.204487705767, -9303.198373698995, -2732.9701462948497, -7119.477643904405, -693.8204996371866, -4076.2205810809833, -4308.164633293704, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485375912E9, 0.0, 2022-06-27 10:55:48.537
7.0, -16641.454892331945, -17484.339175741574, -9464.890893088686, -2842.1137144701142, -7228.218880679475, -850.6626904800762, -4221.2834025959255, -4456.6025682213985, 0.034, -0.03, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656298548537638E9, 0.0, 2022-06-27 10:55:48.537
8.0, -16515.41340534847, -17358.096523058, -9327.382961199637, -2787.3966440435224, -7151.708859408958, -723.3248023181918, -4119.985296724474, -4345.916729678718, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 240.0, 255.0, 48.0, 30.0, 176.0, 0.0, 0.0, 0.0, 1.6562985485376475E9, 0.0, 2022-06-27 10:55:48.537
9.0, -16397.038566713163, -17232.1667947968, -9199.933314315476, -2716.7204280758415, -7070.952006691934, -601.3960363144919, -4011.512280882869, -4234.403876591191, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485376546E9, 0.0, 2022-06-27 10:55:48.537
10.0, -16260.402352857871, -17089.920293083225, -9053.998774766776, -2624.2736130086914, -6976.024147990245, -461.8317439355545, -3887.147174733541, -4105.031979683874, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485376625E9, 0.0, 2022-06-27 10:55:48.537
11.0, -16479.292986308694, -17317.66221733835, -9297.856306774176, -2726.845768314096, -7115.2978676912635, -693.9099066150078, -4075.7511944474218, -4308.768130393998, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65629854853767E9, 0.0, 2022-06-27 10:55:48.537
12.0, -16640.449063831456, -17485.233245519787, -9462.320442476326, -2840.3702784026004, -7226.2966306563185, -853.4566585369896, -4222.132768885228, -4459.5977019784095, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485376775E9, 0.0, 2022-06-27 10:55:48.537
13.0, -16514.854611737086, -17360.130531803436, -9327.874699577655, -2790.637646989542, -7152.647632676081, -726.5211017753007, -4120.678200802588, -4350.096505891861, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485376856E9, 0.0, 2022-06-27 10:55:48.537
14.0, -16396.122145190497, -17233.776120397582, -9201.34147421616, -2724.029448512727, -7075.534114305272, -604.0111904157627, -4013.970972772953, -4240.103571427295, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485376985E9, 0.0, 2022-06-27 10:55:48.537
15.0, -16270.728858796223, -17095.396470474778, -9059.452600413872, -2636.656479436932, -6986.23889520632, -467.66554923838964, -3893.651532370035, -4114.307953632826, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656298548537721E9, 0.0, 2022-06-27 10:55:48.537
16.0, -16484.947977655887, -17323.20544996327, -9298.750376552389, -2737.1946259969027, -7122.763350339335, -696.1897845494491, -4080.579171249768, -4314.0878455743605, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485377655E9, 0.0, 2022-06-27 10:55:48.537
17.0, -16638.34799985266, -17484.383879230485, -9459.906454075153, -2845.757048816329, -7227.078941712254, -851.5344085138331, -4225.150254386694, -4459.865922911874, 0.03, -0.026000000000000002, 0.982, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656298548537806E9, 0.0, 2022-06-27 10:55:48.537
18.0, -16517.98385596083, -17358.878834113937, -9324.030199531342, -2791.8222894456735, -7148.51255995185, -725.0235348967952, -4123.315706648315, -4349.381250069291, 0.028, -0.024, 0.976, 192.0, 0.0, 224.0, 255.0, 64.0, 30.0, 128.0, 0.0, 0.0, 0.0, 1.6562985485378149E9, 0.0, 2022-06-27 10:55:48.537
19.0, -16404.928732505887, -17241.398065256843, -9201.185012004973, -2723.1353787345147, -7069.767364235803, -604.4582253048688, -4019.2683362088605, -4239.276556882448, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485378337E9, 0.0, 2022-06-27 10:55:48.537
20.0, -16272.584053586013, -17105.879438624317, -9064.235873727308, -2637.7964184041525, -6983.064947493666, -473.3875958189483, -3902.3463609631494, -4115.604354811234, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656298548537871E9, 0.0, 2022-06-27 10:55:48.537
21.0, -16493.8439719491, -17334.738950102204, -9305.992341755908, -2743.9895563113164, -7127.613678886138, -708.5279474887785, -4091.799746966332, -4320.9498311221405, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485378802E9, 0.0, 2022-06-27 10:55:48.537
22.0, -16659.20217742946, -17506.75797543025, -9470.679994902612, -2859.5927786341645, -7243.172197720075, -871.9191994570732, -4240.8858824832305, -4472.4499550402115, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485379095E9, 0.0, 2022-06-27 10:55:48.537
23.0, -16537.631039337044, -17383.62221522596, -9338.111798538184, -2807.021475675282, -7169.165571828553, -746.2353403848816, -4143.34286968027, -4360.825343230408, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485379176E9, 0.0, 2022-06-27 10:55:48.537
24.0, -16420.172622224407, -17262.229891089188, -9215.087797056174, -2738.289861475213, -7091.2920941462635, -622.5631383136677, -4039.5637201742793, -4250.743001788021, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485379255E9, 0.0, 2022-06-27 10:55:48.537
25.0, -16283.22348394674, -17114.171935817234, -9066.336937706106, -2646.9829853752835, -6997.817098834169, -481.50127905622475, -3912.5387564347693, -4122.1981194255495, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485379338E9, 0.0, 2022-06-27 10:55:48.537
26.0, -16492.011128903763, -17330.916801800347, -9298.45980387447, -2745.6882888899195, -7132.419303944029, -708.2150230664042, -4095.197212123539, -4322.961488123118, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6562985485379417E9, 0.0, 2022-06-27 10:55:48.537
27.0, -16639.085607419685, -17492.385803745485, -9458.788866852388, -2852.261406452824, -7235.8631772831895, -863.9396266865286, -4237.466065581568, -4469.499524772111, 0.028, -0.024, 0.976, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.65629854853795E9, 0.0, 2022-06-27 10:55:48.537
