0.0, -2186.380587384771, 1893.8633076981673, 4108.8764797301865, 1350.9617866232143, -4675.672015627863, 1763.977320668378, -1790.7994140147466, -1675.4197091364515, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 144.0, 255.0, 224.0, 15.0, 32.0, 0.0, 0.0, 0.0, 1.6564663091937728E9, 0.0, 2022-06-29 09:31:49.193
1.0, -2184.9053722507206, 1898.847746711701, 4112.966848965508, 1352.4817052461751, -4666.440745167822, 1767.0171579142998, -1777.3883673415623, -1672.1563544459766, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656466309193816E9, 0.0, 2022-06-29 09:31:49.193
2.0, -2189.4204246306927, 1898.6689327560584, 4109.681142530578, 1349.3748127668873, -4664.607902122486, 1766.4807160473724, -1772.5380387947607, -1672.1563544459766, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091938531E9, 0.0, 2022-06-29 09:31:49.193
3.0, -2190.7391775535557, 1897.8642699556674, 4106.9989331959405, 1348.3466325219433, -4669.190009735824, 1766.6371782585595, -1778.2377336308639, -1672.0445957237002, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091938963E9, 0.0, 2022-06-29 09:31:49.193
4.0, -2190.225087431084, 1892.9245344310445, 4106.641305284656, 1349.128943577879, -4677.527210417654, 1763.0161956568, -1790.9558762259337, -1675.1738399474432, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091939995E9, 0.0, 2022-06-29 09:31:49.193
5.0, -2188.2357821745613, 1892.0975198861981, 4109.435273341569, 1351.1182488344014, -4677.817783095573, 1762.4797537898726, -1789.726530280892, -1675.8220405366471, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656466309194013E9, 0.0, 2022-06-29 09:31:49.194
6.0, -2191.1415089537513, 1890.5328977743266, 4109.725846019488, 1348.4583912442197, -4672.766288848673, 1762.2785880897748, -1779.6905970204589, -1674.726805058337, 0.018000000000000002, -0.004, 0.484, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091940248E9, 0.0, 2022-06-29 09:31:49.194
7.0, -2199.8363375468657, 1885.459051782972, 4104.026151183385, 1340.4117632403093, -4674.912056316382, 1758.076460132177, -1778.7071202644254, -1675.307950414175, 0.028, -0.01, 0.728, 192.0, 0.0, 224.0, 255.0, 176.0, 22.0, 192.0, 0.0, 0.0, 0.0, 1.6564663091940353E9, 0.0, 2022-06-29 09:31:49.194
8.0, -2199.5010613800364, 1884.9002581715893, 4105.747235506444, 1341.0823155739683, -4679.337701718534, 1757.9870531543559, -1784.3174081227075, -1675.7102818143705, 0.028, -0.01, 0.728, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091940455E9, 0.0, 2022-06-29 09:31:49.194
9.0, -2196.2377066895615, 1884.654388982581, 4107.9377064630635, 1343.3398417639544, -4684.2997889876115, 1758.2105705989088, -1793.8839547495788, -1677.9007527709905, 0.028, -0.01, 0.728, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656466309194057E9, 0.0, 2022-06-29 09:31:49.194
10.0, -2191.7897095429553, 1887.9624471619663, 4110.865784986709, 1346.4243824987868, -4679.650626140908, 1759.7304892218697, -1790.7994140147466, -1678.2807324267308, 0.028, -0.01, 0.728, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6564663091940696E9, 0.0, 2022-06-29 09:31:49.194
11.0, -2189.6215903307907, 1894.2209356094522, 4111.916316976109, 1347.452562743731, -4668.653567868897, 1764.8713904465903, -1772.0910039056546, -1673.2292381798313, 0.028, -0.01, 0.728, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656466309194081E9, 0.0, 2022-06-29 09:31:49.194
12.0, -2190.67212232019, 1898.6912845005138, 4110.686971031067, 1347.2737487880886, -4662.708003843785, 1769.20762887092, -1761.5856840116603, -1669.4741451113398, 0.028, -0.01, 0.728, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.656466309194091E9, 0.0, 2022-06-29 09:31:49.194
